votos,financ,idade,n_part,fpart,votos_t1
206428.91,2163.3584,30,1,.18241759,72048.344
183964.55,3066.0054,35,1,.060048692,17112.516
111311.73,4289.9639,36,1,.14875345,16237.113
212780.56,4161.3662,52,4,.15635273,23120.166
203404.95,51077.598,47,3,.33293554,17485.484
191758.3,4379.0078,55,2,.21849148,43719.012
191330.59,15503.889,48,0,.065202244,19927.209
207337.63,9989.9561,52,1,.032242719,819.94391
214931.3,20653.166,45,2,.25943616,24427.943
284240.5,7810.1919,41,0,.37732247,71973.008
182240.61,19470.811,46,0,.25370684,22986.707
170176.88,12768.226,36,0,.20016439,29178.219
166970.77,18985.471,39,1,.080670528,11183.511
284845.47,8095.9697,49,1,.041942477,117911.77
278521.94,21441.686,52,2,.37147608,17408.76
178574.31,10848.348,44,2,.2292174,3081.592
276573.63,3805.9485,45,1,.18975604,47078.445
195231.36,3650.3032,43,0,.35494515,10766.056
283297.94,206.89223,54,2,.19193451,42318.02
204083.63,5077.9976,44,1,.20035762,52280.113
163634.66,3545.4517,43,1,.058696903,7778.0278
284745.72,11150.7,41,0,.099610507,58465.129
191329.27,197.42322,44,2,.18575449,3548.5059
131651.27,2761.8345,38,1,.18979712,54881.27
204418.45,7830.7178,34,1,.34285507,38245.25
180516.48,7502.6323,49,4,.17390354,11044.813
266083.78,7735.5024,44,3,.17663075,62729.336
267705.78,8840.1318,55,2,.14990619,51708.004
211160.48,21476.553,43,1,.083140522,28079.295
230474.14,13976.486,44,1,.19134174,31052.742
221427.77,9005.6973,38,1,.10550019,80845.375
286019.06,1980.7095,46,3,.23293485,35822.813
199959.94,7493.7412,42,3,.27183503,10483.124
199325.67,12462.231,51,1,.04296127,22146.982
201513.2,607.38934,42,3,.13838843,30865.82
121472.75,7173.3203,32,4,.16567487,16692.941
205968.36,11383.773,38,0,.18598482,4356.2783
187588.3,5145.0278,45,0,.048865397,36916.883
228420.23,23464.129,48,1,.071433522,9837.5381
195828.67,2901.6335,42,0,.32502174,7915.709
157497.06,4600.6348,37,2,.26824948,9907.9053
204685.83,5469.6592,42,4,.13904402,17410.633
206551.55,4054.0364,43,5,.18233444,27372.283
256107.25,19571.73,43,3,.1045617,33484.48
222825.25,4913.4717,38,0,.37372008,36535.855
253252.84,2054.5305,45,2,.39915818,21575.033
164688.53,95.411247,41,0,.049919773,17760.975
281173.69,305.03601,55,4,.16367231,50591.137
222311.03,1747.8145,52,2,.36322767,21195.178
257954.47,8369.8838,36,3,.037199985,74147.016
289053.78,3499.0994,46,2,.063352011,60504.629
209588.33,1826.9537,46,3,.33899528,13561.622
152608.97,23333.791,57,4,.23411752,1030.5981
252364.31,8741.4746,43,1,.27548137,28923.625
302080.69,2436.8423,45,2,.26301295,99587.758
193058.17,93.425491,54,0,.11518511,14108.763
178929.78,13663.656,51,0,.36994445,2135.936
223086.84,6294.5098,34,3,.30574656,53066.461
202583.94,7394.4302,52,1,.27547517,180.36838
211957.91,10063.323,50,3,.097473592,6894.4395
213976.97,6305.626,47,2,.21163525,8971.2734
124893.95,3075.0542,33,0,.1499878,8144.27
233986.67,35180.957,42,1,.16997766,7392.8804
217884.33,6445.6519,47,4,.04871374,38892.43
210350.02,6216.9468,37,1,.10993031,39.422062
189520.16,1579.5779,50,3,.14317378,15902.67
232484.27,2010.4436,47,5,.11847595,25843.455
224889.98,12820.38,39,6,.29499528,65281.914
162134.78,3673.6943,44,2,.13870388,21502.902
165637.75,2972.5378,43,3,.17581907,27550.254
184067.45,5037.2461,44,1,.17334287,17531.924
228975.66,38658.336,51,3,.21407574,48044.32
244884.7,3946.0918,42,4,.36699718,34645.953
208496.63,17382.973,50,1,.20119379,5003.4209
222543.23,9024.2188,37,3,.26399183,28563.818
170246.84,16140.404,45,1,.32936963,1392.9105
298495.59,6580.1919,49,0,.14900629,43413.047
275162.91,6912.5044,43,3,.24056077,50670.777
157803.56,1851.4583,42,1,.28448191,14741.629
156075.45,21463.615,41,2,.33569527,12964.356
241831.13,6638.8716,53,5,.27393761,20499.994
180519.53,3661.282,49,3,.35266772,127.28733
164042.92,2396.1409,48,1,.24048831,2714.7935
182518.39,4133.8433,44,1,.29408836,10834.223
162595.72,13654.73,45,6,.55769241,47964.621
207221.56,16065.135,37,1,.04482425,2189.875
210976.72,6060.186,55,0,.10578591,3071.408
295107.47,21591.678,34,5,.11230455,95769.055
209123.44,9283.5195,52,2,.3902722,8867.1045
255211.92,1379.63,44,2,.4325304,49503.598
168933.31,5095.9053,55,2,.20589423,72.115219
221779.14,2951.5764,43,0,.14355169,40622.207
220693.78,9006.7861,48,2,.066263214,7881.6035
231323,9270.7236,46,3,.34410733,253.35773
171444.06,26721.283,36,2,.30174214,32291.533
196180.44,26778.023,36,6,.33540925,21016.219
151459.22,140.3342,40,1,.31025156,560.97174
176302.52,53908.785,38,1,.053877249,27787.557
186909.06,7985.2256,51,4,.37604913,241.32162
173255.7,13184.813,49,3,.14609642,4500.5063
193309.52,5196.5767,44,2,.31968355,23316.279
198622.5,12974.15,45,1,.29125994,1496.491
368098.38,15871.163,53,3,.51344615,77717.734
254910.38,7304.7373,52,6,.13792114,13377.523
219430.17,13299.791,49,1,.093703493,5814.5381
140450.2,2388.1028,39,1,.19647802,10673.842
220299.08,41443.07,42,0,.2226755,18583.688
209044.23,4719.7329,33,0,.24810092,17727.947
148689.23,1898.5542,46,1,.15248413,810.09912
257044.47,7374.3862,32,7,.11769396,123154.8
163342.44,23305.055,51,2,.19354698,4543.8535
204366.28,10926.234,37,3,.36225858,29204.453
274653,503.6109,49,2,.40816638,8664.4551
175401.16,42957.555,37,1,.65607834,3901.7263
143791.39,1076.6917,50,4,.32490659,667.3194
181274.02,2639.1875,47,0,.18887141,3952.4878
180918.97,13522.098,49,4,.12167353,3625.231
136493.09,19272.75,30,7,.41573703,12259.926
346584.88,13964.43,48,2,.16030602,118842.41
178148.52,8752.9355,40,0,.18846184,11476.134
222917.77,4506.5684,44,2,.17066297,19029.043
209067.77,4328.207,47,2,.2616629,9363.6396
196804.05,455.06009,48,0,.56130606,18610.695
238555.05,452.30243,44,1,.55343193,1670.5049
238568.16,12059.233,43,3,.14032294,23378.146
134648.39,10703.565,43,2,.20315342,634.81268
208642.23,18052.082,45,0,.11339692,5447.1953
239858.75,11578.128,44,4,.33631849,55843.875
235921,10671.083,47,0,.1400937,7213.5713
286046.56,25841.219,45,1,.18718441,53384.777
272999.03,9207.0576,48,2,.2618815,5427.1812
260690.81,16989.273,45,1,.075815186,41525.219
207943.58,37014.219,51,4,.14751272,992.91888
160497.81,11035.219,37,4,.64438689,24058.648
174634.5,680.75293,49,2,.27133608,11729.968
299054.53,30032.035,41,0,.15716402,54755.066
287174.22,1089.5236,52,3,.041984517,36435.156
258620.47,2155.2615,46,2,.13574865,64645.969
197925.77,5219.8604,48,1,.25449389,18631.566
172095.69,22723.43,45,4,.40663841,16537.104
137317.61,17123.473,32,2,.29790017,1929.6969
214637.66,19565.605,45,4,.046525765,5949.5649
136629.13,9750.7129,38,0,.42806852,23590.41
177976.09,7569.9956,41,1,.40593839,19522.441
302069.5,2545.0005,43,0,.19736522,127955.16
302690.91,3246.8411,50,5,.21592419,31719.406
271663.59,1606.562,49,1,.62007821,75847.82
288551.81,20476.031,46,3,.11797858,12394.375
173336.84,9272.3311,37,2,.040569857,24178.953
208898.44,8775.5381,42,1,.12174975,36895.152
263614.25,7229.0034,56,2,.18182646,21722.834
224623.42,5612.4058,43,1,.6087662,21760.424
199383.59,26205.33,49,0,.10097361,15247.681
155415.64,19397.168,45,0,.049268503,402.68954
300311.16,11550.244,51,2,.088460088,132598.17
182688.91,32451.889,39,2,.1200983,1830.1652
172363.3,1796.4906,39,4,.1092497,16726.387
165774.91,8458.0273,42,0,.099457309,10692.148
225269.88,8626.1738,51,0,.26423681,10764.572
185310.41,321.29761,42,1,.087032311,1246.5948
208171.14,3274.4695,51,1,.062877692,2351.0093
173763.16,11691.521,48,0,.087383665,4985.5991
276483.13,10297.439,42,1,.2285714,104057.05
170570.59,2853.6047,36,2,.098636582,11162.657
119103.77,2550.7234,38,0,.35588151,5440.4067
220714.39,808.02527,41,2,.34766185,84507.477
243023.3,18105.281,38,0,.21046692,38481.977
125798.66,4414.8364,29,1,.48810408,1521.2831
211373.41,1383.4332,43,4,.12379874,11474.696
188009.67,24601.012,44,2,.12572841,3802.1538
103466.16,1279.3571,38,0,.12059812,20953.031
119276.51,4959.1226,42,1,.030803202,4644.4526
137280.64,25822.281,37,2,.12949136,1038.3428
201540.91,2234.8154,38,2,.1922169,43164.969
329164.81,5721.5889,52,2,.22748299,31355.514
230578.17,31589.938,51,5,.11790281,48364.152
204751.44,14427.37,48,4,.035643958,21022.693
151860.14,1363.1766,48,1,.070542432,1484.402
239319.47,11392.621,48,0,.052290298,18590.943
281808.13,1205.8865,46,1,.28254557,40970.855
264818.72,6114.188,55,1,.19408266,27458.924
268146.38,3258.6602,55,0,.056560092,19732.107
404476.31,479.68842,60,5,.13162854,98747.961
211704.69,28401.377,46,4,.17859232,29101.98
249760.77,23930.012,48,3,.03268959,68043.531
223144.31,1337.2982,49,4,.017453868,20271.627
285746.94,9058.748,42,1,.18172103,59054.551
154913.97,474.73001,37,2,.29325342,1035.7532
251070.05,11585.562,41,3,.093659967,18655.754
138384.41,34375.203,38,3,.32367465,20543.197
219568.56,6419.4536,43,1,.057860114,62330.809
194668.97,5113.2856,49,1,.10855606,33608.758
363181.88,5943.5371,52,2,.21060218,94403.508
241217.47,16630.029,45,3,.29916364,50236.727
173682.88,1636.379,38,0,.059402015,40686.613
202625.86,12216.785,44,2,.19642335,2445.0942
225339.36,3430.0383,44,3,.19487256,12512.468
289546.28,10579.979,66,2,.17019197,37593.582
208925.64,13810.457,41,3,.16655476,22543.318
259786.52,40722.703,54,3,.20394096,23516.543
285858.91,10570.72,44,2,.046253987,17663.111
254375.25,12570.646,43,0,.079011597,21604.416
177583.11,10542.29,44,1,.084784999,853.51276
158055.7,17646.111,43,1,.29815874,25753.109
286005.88,10219.689,52,2,.2934452,74223.078
173109.19,15205.782,48,4,.18487164,8064.9424
202568.08,15218.767,45,3,.30518547,20299.596
279939.19,2267.8921,36,3,.035059564,75439.641
248602.41,6545.3633,54,3,.19678195,29558.707
241060.91,2117.1704,55,6,.14114133,48396.199
277689.91,5398.498,65,2,.12388711,18317.154
280401.72,1075.6278,36,1,.1912449,68900.305
204667.58,286.19238,40,1,.15241137,2240.012
163826.64,5281.6895,35,6,.31111878,10739.178
179408.19,4558.8062,38,2,.13637596,39888.082
361654.09,15706.028,61,2,.084457546,82978.969
387392.22,2010.3749,48,3,.074976258,138144.34
102069.84,4833.4165,35,2,.15501747,6417.7393
193547.97,13145.632,42,2,.043281376,53624.488
263091.88,4055.6924,51,1,.11169309,54435.492
232023.61,1015.5214,42,1,.10923255,40031.578
238465.59,28018.586,45,1,.27035668,21391.541
282387.28,4355.6211,40,1,.21810471,17420.459
187153.22,15657.158,40,3,.14647588,51232.855
170096.47,29853.627,46,2,.098402515,10275.188
201603.66,8946.7373,46,4,.036838409,1988.8727
237013.98,10710.312,49,2,.13644297,61066.719
462264.94,6694.0649,49,2,.14358425,206271.02
142408.7,5129.3569,41,1,.031297684,609.66534
198641.36,4906.9712,49,2,.27378985,2590.0747
279050.84,8954.9229,36,3,.12633705,140884.75
185603.44,10912.864,46,2,.073908128,21518.322
223772.88,2472.1187,46,3,.26519367,16924.424
161667.17,94.836166,42,2,.17068516,14410.735
160645.13,3353.6787,36,4,.27556482,39016.516
172273.78,1041.7762,33,3,.1407893,14612.565
217433.02,6358.687,46,0,.014478149,26789.09
221729.28,21096.715,37,2,.18415394,79562.977
167022.56,20283.264,36,0,.23122375,30759.641
231391.25,745.52246,44,2,.24772796,50177.996
138493.22,28428.686,40,2,.093902655,18258.521
208343.98,11432.037,44,0,.16052011,8833.5303
218098.09,14229.939,45,1,.019847136,14112.833
232832.42,7953.646,42,0,.088671371,38800.008
282653.53,12768.69,48,0,.3297714,75067.242
154864.88,74284.492,32,1,.1032792,11144.09
173984.67,6594.9927,41,4,.046793912,805.32025
101538.44,4374.144,46,3,.11710259,5069.8223
212087.64,39415.48,49,2,.13848247,36663.387
235706.31,348.94543,45,0,.18026368,93246.578
192266.06,3249.8096,35,5,.1606787,10544.103
124228.83,30623.465,38,0,.20025131,1558.7878
112383.81,18021.848,37,1,.30265203,24430.549
244539.69,847.47614,47,1,.26172501,34130.883
158196.39,4396.7417,37,1,.19561256,3588.0024
260484.91,148.17708,51,5,.33359435,68549.672
264721.53,11827.408,56,0,.2891925,29669.4
245799.31,24284.119,36,7,.17890921,48943.09
285263.5,4119.2041,47,1,.16249083,72826.875
225687.45,72.403252,42,2,.13680235,96.905159
142992.75,2187.2466,47,4,.25226614,3657.0078
236060.52,482.836,42,4,.44261205,58532.453
247654.53,15903.812,39,3,.3504411,23804.047
181622.55,226.77139,43,3,.25181365,11995.422
197132.27,6575.543,50,2,.21219097,2781.8267
178039.89,1691.5525,44,1,.16707703,13415.953
340253.97,3654.1975,51,3,.14853144,81956.047
295812.13,25215.732,49,2,.17971072,109686.57
198896.91,7919.0083,45,0,.36224759,13550.327
257416.91,5546.4824,40,1,.09723524,49308.496
275558.16,5374.3003,53,2,.52602047,55970.313
203837.05,512.41895,44,0,.21449392,54759.371
115977.69,50222.188,37,1,.16048025,7618.5063
187820.67,11334.791,41,0,.10268883,29120.225
88216.719,28184.717,46,1,.19306372,4477.2822
109441.4,3150.6731,38,2,.062443346,145.95697
209350.8,1726.6553,47,2,.20345795,31175.158
207573.41,907.24707,46,1,.31540087,4935.8882
149657.47,5124.8955,35,1,.092300609,16127.924
222932.14,6370.9712,42,2,.090929896,43990.199
215741.73,5619.2544,48,3,.10629138,27424.344
246264.25,2810.8284,47,4,.3275772,53939.605
285804.5,1518.7501,51,1,.16452676,43147.387
344456.25,4945.5786,56,2,.16529705,116746.57
256664.03,19760.348,49,1,.13718659,3441.7957
187457.47,39130.086,45,5,.33280787,5656.5767
221660.17,7028.3477,49,0,.033266015,13562.145
217871.05,8836.2754,41,4,.30861515,29576.721
309643.09,1704.879,42,4,.14674492,77111.445
215867.64,2638.1899,53,4,.32424948,5621.0918
332280.69,2052.6145,51,2,.10341375,93709.227
273347.81,7250.4326,50,2,.42319751,15997.303
114694.59,8696.1318,32,4,.23824711,9761.6895
226888.45,35602.742,45,0,.23645063,26670.955
181583.83,19462.885,43,2,.059738602,16761.266
151822.16,3738.5139,44,0,.096128017,23202.512
318247.5,12752.281,63,2,.2521154,56448.934
188509.72,4107.4097,44,2,.18422531,14144.114
248691.75,7080.8721,39,3,.15438673,57582.684
188534.22,2301.4124,39,0,.48628467,7675.1064
190265.27,5124.894,52,1,.23084848,8092.8926
178685.59,282.87897,42,2,.073628485,32143.889
217368.23,413.62939,47,3,.067474321,44172.551
213284.06,18024.572,44,2,.080280386,8689.8818
169541.45,46.688698,43,3,.10001138,3604.5129
205914.73,4438.0376,45,1,.13341448,33097.395
191270.25,6146.7329,41,1,.27384484,10131.337
179285.38,1097.7217,54,1,.05147152,1678.561
130248.3,463.5524,41,1,.40634912,18486.484
237990,15289.014,53,3,.032002721,18344.973
258008.52,4542.9937,52,1,.18709396,25152.123
135574.83,442.19724,37,0,.35879046,1747.4376
245630.75,6801.5342,58,1,.50493914,23482.625
229802.89,19701.754,46,4,.21785368,23684.801
193547.53,1807.0303,40,4,.41135588,4078.5696
252820.7,12139.132,49,1,.082284041,21871.73
175622.73,940.61737,43,1,.11560179,31448.529
229072.84,4221.8228,44,2,.011604886,14457.443
297980.28,12855.096,57,0,.23715672,48440.949
213061.34,3357.8496,46,1,.39382449,3788.4419
178189.63,3353.0466,42,3,.08256273,36609.578
227648.36,3367.5408,47,0,.2022775,29889.588
233293.58,4697.1167,43,2,.11841138,79537.047
210759.34,7922.6909,43,1,.39153057,36531.391
230756.75,32464.969,46,1,.22078091,25965.656
233518.53,8371.4316,39,0,.18274114,23120.77
150403.98,3034.1025,39,1,.32824835,14083.262
166686.59,18778.438,40,3,.22321738,28325.361
115196.13,8555.5654,38,4,.13947661,3098.835
177194.55,9185.3193,46,2,.28854626,69597.203
252396.7,4228.4009,53,3,.40794393,17390.875
273768.63,8943.8877,57,2,.12512282,59416.281
162577.72,13256.817,34,3,.076689519,699.78076
217129,4659.4214,35,3,.076227434,15217.083
149792.61,18949.137,42,2,.1743297,1160.3054
126783.93,7662.4126,40,4,.36144313,38.921963
215277.48,3218.2646,48,4,.59744817,15392.669
181023.7,1030.0729,51,3,.094989352,27313.66
250396.31,13189.707,50,1,.63810676,41402.133
192220.48,18016.291,43,1,.20208514,14951.323
188668,7773.8574,40,1,.12108801,8485.5771
232653.7,9439.8955,52,1,.3087723,4830.6631
276204.22,754.37506,45,2,.31091112,46889.012
241552.09,12229.06,42,2,.097662769,82163.375
194969.19,2044.577,49,3,.054314442,19472.322
254258.78,6420.2319,39,1,.2707864,53136.652
242162.72,20772.449,52,3,.26542979,518.66626
300824.59,24223.551,48,1,.36253285,75083.023
215984.61,51198.688,47,2,.47966084,8354.001
298271.44,10833.585,42,4,.12948692,109648.16
265611.81,5578.0928,60,3,.14114691,11287.304
192628.14,16344.851,46,2,.046689052,1859.9015
183958.64,45707.895,44,2,.066936538,16404.42
170986.52,18227.781,38,1,.22824107,25497.951
136927.81,10186.412,42,2,.093396313,20154.447
243320.2,21583.688,46,3,.095717445,89892.508
249510.45,7106.7183,52,3,.24734654,37910.68
256610.59,7048.9692,50,4,.47464508,59168.625
209813.55,12679.836,49,2,.094716296,9259.123
154013.47,5512.1289,49,4,.47999606,23240.346
143178.78,1726.8596,38,3,.078226693,3404.2676
312091.59,86.960381,49,2,.1693065,37882.926
282573.19,3767.2996,53,2,.14591479,27311.273
188414.45,936.95862,41,2,.41181785,34058.828
124432.18,183.11873,43,4,.03898162,3097.1338
216227.17,8519.5313,46,6,.073126137,49428.855
118804.56,1495.0189,29,1,.061700206,21329.693
296001.66,1812.2012,50,3,.54703629,82044.859
323436.03,25930.588,50,2,.35924375,79652.141
194620.41,6577.5215,48,0,.023436774,14993.562
200246.03,32595.021,39,2,.29763198,46296.887
173044.38,19671.848,50,3,.1959887,19347.432
218559.56,1637.0066,44,0,.31769675,32695.15
310689.28,8426.5,50,1,.24865426,27713.035
166649.8,4096.9199,46,1,.19916396,5013.4834
206758.28,38787.18,42,0,.12785506,17091.174
141121.91,4161.3506,43,1,.16230805,35371.246
280399.69,14316.374,43,2,.39358255,77770.328
161461.36,5946.9282,39,1,.11385933,32539.254
190604.58,18951.23,43,0,.15020888,26502.775
131668.94,16523.977,38,2,.13700759,4693.6323
220382.61,5356.9238,57,3,.14549962,26744.99
245850.03,36999.996,49,1,.32560897,99406.461
205789.48,9664.083,41,5,.15203299,3762.6833
319783.84,472.92288,60,3,.235329,45197.332
249614.45,13066.027,44,3,.30721694,112882.26
164570.25,17281.354,37,3,.17976014,33785.977
187041.44,11714.061,42,0,.16288196,7885.2676
164728.2,17345.332,44,1,.087726787,6764.0742
257793.2,36999.922,58,5,.35077122,3983.2361
201243.2,7910.0415,51,0,.069715008,11654.079
178454.16,7106.688,36,2,.20125829,8957.4912
228705.84,2843.2058,45,3,.098891512,4588.936
225502.44,29358.17,38,2,.25997162,41964.027
218810.36,12040.426,43,3,.19442336,53983.273
259974.47,2201.4875,57,1,.25811759,51033.582
168327.03,17765.465,40,4,.30786484,20320.486
259633.13,2286.5559,51,0,.081979863,30197.754
214465.52,2212.7417,43,1,.11222429,11710.633
140168.88,4659.4224,31,1,.26958698,15295.312
236928.28,5840.7471,42,2,.28152055,12675.223
142427.48,5691.9009,37,1,.4526791,4655.6499
324331.63,14864.083,41,2,.19388963,78427.906
219389.64,15046.164,43,2,.026117183,20199.445
189576.11,10667.793,43,2,.25460505,64267.051
161834.27,13145.676,31,3,.062045384,35677.234
229684.56,9690.7285,49,4,.31523758,70382.633
214078.77,8358.7119,50,1,.065832227,47082.395
213199.5,16566.236,43,2,.17547585,29359.605
76183.156,24.737112,23,0,.14020921,5730.8354
243420.5,5550.9258,39,2,.078963742,72286.367
265998.06,7779.437,41,2,.50988621,64859.008
212698.39,28882.807,51,4,.21629642,31326.564
217655.59,6728.314,45,2,.15213624,19059.754
173121.3,19217.502,43,0,.17010525,2417.3953
156292.38,8116.9429,40,2,.020260582,37706.227
231606.73,9930.3447,57,2,.17741288,35737.957
277805.72,36747.246,40,2,.46084359,18911.268
139245.73,305.84296,36,1,.0087715965,3005.9268
228776.5,22168.533,36,0,.073912635,8384.0283
200951.69,848.85626,47,1,.077080123,11205.235
265398.34,14067.849,43,4,.20886895,51444.836
163846.95,4108.375,40,1,.23770237,11177.637
281370.72,30994.342,50,1,.13317403,48795.102
171116.92,966.26624,43,0,.18073288,27006.518
260893.11,3669.1057,41,4,.12499578,114350.03
126224.51,3788.5244,36,3,.15261066,4798.6392
172845.05,18190.744,41,2,.11839981,9333.4658
291167.56,19284.9,35,2,.020238116,107659.24
351848.13,4346.1616,48,0,.10378861,115026.13
114848.27,3250.3997,47,3,.40572941,2431.9478
168535.22,10005.7,41,1,.079302758,409.4859
299771.41,7921.6104,50,1,.18444867,88827.211
229465.03,6257.4502,50,0,.17615347,31218.768
263406.81,8280.5674,51,2,.29077348,67392.711
370888.91,2848.261,45,2,.24918453,183973.97
287892.88,9753.9131,52,5,.15823892,40726.648
170675.13,4016.7798,43,3,.24951254,20283.791
162174.58,9612.8857,40,2,.043133676,2641.3252
248190.78,16441.082,40,2,.12819967,5615.8457
